104198,Dirk,I,Rountree,3,M,9/20/1976,153664,270-832-9791,9_tR![wiiK!
104199,Van,M,Rouse,1,M,11/27/1960,186258,202-283-7161,qv#wrMI#3[A;f
104200,Lindsey,U,Roush,2,M,5/14/1963,59412,215-990-3641,Pm$Dgmzqq
104201,Kristal,K,Rousseau,3,F,8/17/1981,71758,316-556-5925,0%+3a*V|9;eX
104202,Donald,L,Rowan,1,M,7/31/1969,74687,252-895-8423,bZ}IP<?]%qDO
104203,Gemma,P,Rowan,2,F,9/25/1981,163125,231-366-0694,ybZT/KIu1u;VaI1
104204,Meghan,W,Rowell,2,F,11/10/1995,197473,314-736-5844,2{{$q[s*l
104205,Kristie,O,Rowell,2,F,8/22/1957,176062,210-710-4045,WOiW;+bon%MHq^
104206,Ardelle,I,Rowley,2,F,7/21/1965,172822,217-433-3728,2fJe%8}iKQH]4S
104207,Jarrod,Y,Roy,1,M,04/11/1966,159143,212-363-4067,u]PIg1Nc&
104208,Nathanial,V,Royal,4,M,03/11/1962,175449,503-741-7041,vxp2rJ_uk3V1QDy
104209,Luther,X,Roybal,3,M,12/14/1967,83605,225-955-6746,AcoB-\V^
104210,Lazaro,Q,Royer,3,M,05/05/1993,145995,423-674-0748,S*V3Ud/hPXK8]f
104211,Alline,Q,Royster,1,F,7/25/1983,81602,215-275-3817,RRDWEUM>l*vd#
104212,Merlyn,R,Rubin,4,F,02/01/1984,65494,480-331-0416,h2m1YxBc?MZeL
104213,Lasonya,I,Rucker,4,F,8/26/1983,185491,218-573-0684,23ADHsStGT{
104214,Lela,R,Rudd,3,F,7/14/1969,166282,207-387-4048,K%dNJpJ@E9/|
104215,Joslyn,M,Rudd,2,F,03/05/1993,115556,210-454-3087,T<aoZfjS;1!m>E
104216,Chance,P,Rudolph,2,M,3/13/1971,101124,210-587-4816,rQX/+<jb]*g
104217,Kimi,D,Ruffin,3,F,9/27/1975,131935,229-400-5772,GSttv?qc_@SP36
104218,Frida,R,Ruiz,1,F,12/23/1966,46487,219-697-5538,w0xOc-%p2hQGk
104219,Tinisha,R,Runyan,4,F,11/10/1972,122757,210-456-2760,TD9y{zlPr
104220,Hattie,M,Runyan,2,F,07/01/1964,192997,314-678-9661,UAvt~I:w8H!w/ni
104221,Nita,N,Runyon,2,F,04/05/1959,84995,802-746-0907,wF2?xd55
104222,Darell,U,Runyon,3,M,5/28/1971,50181,217-756-8683,Tf_f{>I1W1
104223,Alice,A,Runyon,4,F,9/29/1987,133872,212-843-8148,C<rfguC!wH{$O
104224,Carmine,P,Runyon,4,M,10/25/1992,41927,216-451-6385,pEFlIeox1$yZ;
104225,Andrea,J,Rupert,4,M,7/14/1978,75007,505-237-2102,J6]8kZ5/@V
104226,Randal,M,Rupert,2,M,10/05/1965,83818,304-971-8966,Mjo^8w]T&H
104227,Fredric,U,Rupert,2,M,2/17/1963,187921,319-691-0546,Jt]2{\cugmE_G
104228,Ming,A,Russ,2,F,02/06/1983,82002,385-896-4785,Z4Bk#RIxIS
104229,Franklin,M,Rutter,3,M,10/19/1974,159850,907-878-1037,pA8U\fe-<~#9q5~
104230,Alvin,N,Ryan,3,M,1/19/1958,72111,236-793-6738,RNX1/OT_?}e
104231,Mica,T,Saavedra,3,F,08/09/1971,130382,212-749-8096,65C395%ypw
104232,Annett,M,Saavedra,2,F,09/11/1992,141511,240-635-5806,o{N<3+L&Hm#
104233,Pearline,R,Sabo,1,F,6/23/1982,137271,236-301-6854,bp^W>r*FH
104234,Marcus,Y,Sabo,3,M,04/02/1995,172584,203-529-2625,eUPpm{G_^
104235,Britt,G,Sabo,2,F,1/14/1966,162470,401-940-3694,LbN~E:oN7
104236,Keven,B,Sabo,2,M,5/15/1959,75160,503-607-0936,E[U?dJRDLQ!XGf
104237,Hyun,Y,Sacco,2,F,03/11/1995,187490,239-531-7056,6k#~mn]\
104238,Sanjuana,E,Saddler,1,F,5/13/1959,188886,319-879-4386,9X86]CTj
104239,Candis,N,Saddler,4,F,05/07/1981,185684,262-325-1438,6hOizkC?2i#
104240,Marvin,H,Sadler,4,M,1/29/1964,127440,218-868-6931,VpR&Rqmm8
104241,Dorian,J,Sage,3,M,7/27/1970,66883,270-256-2491,DRtK9Gnq^X0cm
104242,Bryant,I,Sager,4,M,2/28/1967,179423,217-266-2159,OaCnVrN.-
104243,Fidel,M,Sager,4,M,05/10/1958,95603,239-779-3721,F~3-^B*L<B
104244,Rosalina,X,Sager,1,F,03/05/1994,128833,216-273-4868,tJn@RasE:pL&4%
104245,Noble,S,Salcedo,3,M,3/27/1981,142151,479-830-3697,taja5;u/j+{aDyf
104246,Irish,N,Salcido,4,F,3/29/1958,174179,423-975-2182,84@fY31P|\SPn
104247,Ivan,L,Saldivar,2,M,08/04/1988,116155,252-279-5342,K1T\1MMsg5y
104248,Beau,M,Salerno,1,M,01/08/1982,168320,339-501-2435,icfvSr^.h%
104249,Clarence,M,Sales,2,M,03/09/1963,185495,225-367-0058,93HUW}G2FY]7[
104250,Iliana,E,Salgado,4,F,3/26/1962,145544,205-824-2185,Gj~lf/u7?&
104251,Trenton,J,Salinas,2,M,11/20/1989,163631,503-910-5564,zTZlNk-m:aS[KD
104252,Camellia,D,Salisbury,1,F,4/20/1964,111722,303-901-7256,P*Beaf<*M
104253,Krystal,Z,Salisbury,2,F,07/01/1964,118039,218-861-8198,Dc+wjqM^-b4
104254,Tim,W,Sallee,3,M,8/16/1991,51117,212-597-9378,9NW9g/kryV_x
104255,Dante,H,Sallee,4,M,3/28/1977,122933,209-250-8435,EoTU32&q?bl3c>
104256,Lavern,M,Salley,2,M,02/12/1968,43744,319-321-4935,QL~/pf.qSuoQ:?g
104257,Neil,D,Salmon,1,M,1/24/1971,136790,303-689-4865,zK>edo++
104258,Marlon,L,Salter,3,M,07/05/1982,76095,209-869-1525,4r+49kTcDjgdU
104259,Christy,N,Sams,4,F,5/20/1980,135214,480-632-1493,L.rBqlh0>cv
104260,Luz,Z,Sams,3,F,3/29/1971,57531,236-782-3541,2.l5q\TGYKO>
104261,Sol,W,Sams,3,M,03/10/1970,181252,252-876-4376,H[f0P0Kf>7kL
104262,Madge,A,Samuel,1,F,8/19/1976,190379,210-238-0291,c~F;#UOY#n.
104263,Paul,L,Samuel,4,M,11/30/1981,193458,201-834-4937,0Na-Oqx+oeg1e$
104264,Eduardo,U,Samuel,2,M,12/05/1958,188453,212-632-2987,UM]/>Di;7DXuBD
104265,Nita,A,Samuel,2,F,7/16/1961,117213,314-453-9948,tm+w-.p;Gken]0_
104266,Jacinto,Q,Samuels,4,M,1/26/1961,146867,201-863-3042,9|~^iI7HeO
104267,Delcie,W,Samuels,2,F,3/18/1989,60059,217-854-4030,mb6h45|9QB$Qh
104268,Catalina,X,Sanborn,4,F,11/30/1977,100382,479-428-2297,MPayzMIVMG
104269,Pearly,O,Sanborn,2,F,01/09/1988,134152,210-929-1152,mod@B3IYYnp
104270,Lizette,S,Sanborn,4,F,4/17/1989,124136,316-995-3016,ahGkW]\@PX$f
104271,Zoraida,V,Sanchez,4,F,3/29/1968,126843,212-305-3599,09/thHae.jz
104272,Stan,H,Sander,3,M,8/26/1978,153834,212-748-1107,TfR;h/yH
104273,Brandon,E,Sander,4,M,11/14/1959,87952,252-393-2376,d~*R*Pb.tq/n%A
104274,Kerry,Q,Sander,1,M,10/22/1964,188757,702-953-1454,pyLSqe5M#3Tzk_5
104275,Thomas,Z,Sanderson,1,F,11/20/1963,71863,304-832-0615,JOb>R_zPF
104276,Billy,W,Sanderson,3,F,12/28/1960,138486,503-382-9325,xK-AU%<nM&6e
104277,Deanna,D,Sandlin,2,F,02/10/1986,110652,217-791-2649,d6Yuke~wR>jqbVH
104278,Yoko,C,Sandoval,4,F,4/18/1992,168349,212-462-5459,kAfQY^ix
104279,Eloise,N,Sandoval,4,F,9/24/1983,157297,423-835-6004,LoqG$>tX
104280,Sharie,Z,Sandoval,3,F,4/14/1988,51043,217-761-5099,wg8tH;eFU;~
104281,Roderick,C,Sandoval,4,M,10/13/1962,150523,252-846-9019,zuCB?M-A._eG
104282,Eileen,F,Sands,1,F,3/19/1990,48025,702-917-2222,2nu?G*GW%
104283,Tomiko,Z,Sands,3,F,01/06/1996,181730,319-492-2995,T5IWqHrVz
104284,Cristopher,R,Sands,3,M,6/18/1972,44646,210-350-1096,vu:~myUPT{q
104285,Shella,J,Santana,4,F,2/21/1962,196067,304-763-6359,EKneds8/aXjL0
104286,Jada,P,Santos,3,F,12/01/1968,58668,406-964-2463,192m!&!zuV3c
104287,Kareem,W,Santos,3,M,02/05/1974,64814,207-716-9511,3%AU35SJ*j&d^
104288,Jacquiline,Q,Santos,1,F,1/20/1981,130354,216-387-0080,d6%Ym%71;PsiM
104289,Lavonia,B,Santos,2,F,04/03/1968,122662,480-527-4321,O$6M-_4Bk.%#\
104290,Jerilyn,U,Sapp,4,F,11/19/1988,159755,423-321-2114,s}?i*_iuO
104291,Ara,A,Sargent,3,F,8/15/1978,70427,210-929-2033,qxNNtD0o^s7m
104292,Jamee,T,Sasser,3,F,06/02/1962,155744,225-944-3092,Ni;65qDga#
104293,Launa,Z,Saucier,3,F,2/23/1970,143470,217-737-9857,t?0oR0Nd<
104294,Latoya,H,Saucier,2,F,8/15/1962,96014,229-670-6574,Y~i0u[2:F
104295,Tyree,S,Saucier,3,M,10/28/1963,86396,262-774-5540,iQ_]u5vUOO
104296,Edwardo,E,Sauer,3,M,5/13/1993,109268,307-510-3983,x|T&Y.i-;
104297,Humberto,W,Sauer,3,M,04/11/1989,116308,231-445-8008,q&_|-%P-S/
104298,Juliette,E,Sauer,4,F,6/19/1961,101275,208-653-0742,YPt*|xL%UDo+f~
104299,Mellisa,D,Savage,2,F,06/07/1991,75339,236-434-4679,D.:MneqU5MY
104300,Alex,F,Savage,2,M,5/27/1996,187075,405-700-1633,f%WxKbw]$+n
104301,Xavier,D,Savoy,2,M,09/08/1992,192643,216-914-0930,N19}F!@~2T:XzP
104302,Billy,W,Sawyer,2,M,9/27/1970,47247,210-718-6126,Q\r7D}B{@~yM
104303,Honey,P,Sawyers,1,F,06/03/1983,96508,339-718-3020,x8s}Yp@GDL
104304,Racquel,D,Sawyers,4,F,02/06/1992,106774,701-615-9565,MTN.nr]1X@@bkn
104305,Mozella,B,Saxon,2,F,10/14/1991,89973,239-835-2856,g?bIJExrN}nx
104306,Mathilda,Y,Sayers,1,F,5/26/1988,71624,605-805-4935,0m&R}entD$r
104307,Roberto,F,Saylor,3,M,02/12/1964,95639,479-656-1584,ESeC&;<|Be\U:
104308,Fatimah,H,Sayre,2,F,12/06/1966,44150,217-801-5597,FvRbU{ig
104309,Omar,X,Scales,1,M,07/09/1968,175907,316-249-9758,S[3!HiO@
104310,Kristyn,X,Scales,4,F,10/08/1985,172202,236-553-2399,8Tky+;|Y89d92u
104311,Paige,T,Scanlon,3,F,08/12/1983,76016,212-389-8048,u3vYbY6$K_z
104312,Alida,O,Scanlon,3,F,5/31/1987,162095,215-731-0499,8qK*Qt?Qky{bP
104313,Lindsey,J,Schaefer,2,M,4/18/1979,112633,212-330-2799,b?&42eoyPT_&
104314,Katheryn,N,Schaefer,3,F,8/17/1988,67256,319-912-7360,eYLL!oDaCV?aM
104315,Christian,U,Schaefer,4,M,12/17/1989,68366,802-500-4059,6K}HA-aq1jB@R2K
104316,Phyllis,Y,Schaefer,1,F,2/19/1994,81023,240-541-3840,KYjsASGPY%7?m!b
104317,Awilda,Y,Schaeffer,4,F,6/25/1965,181403,216-937-2488,eiZy-KH[S&f-
104318,Boris,C,Schafer,4,M,11/07/1988,65472,308-405-0022,CKbd/\8C
104319,Tambra,G,Schenk,2,F,1/23/1963,160731,319-406-7543,9zS~Gf6pD%aqU<v
104320,Lou,O,Schiller,4,F,3/26/1984,119113,210-496-1950,dNACPSHX0_nV
104321,Jacquelyne,Q,Schiller,2,F,06/05/1965,106666,270-653-8799,9Q5-<EL?>UMyee
104322,Ernie,Z,Schilling,2,M,5/24/1987,120962,210-935-0095,ksJ<:Rc&!<
104323,Linwood,W,Schilling,2,M,07/06/1959,163800,215-440-5991,FBi4a@j0Ik>WQt
104324,Ike,Z,Schmid,3,M,12/11/1963,97488,239-391-0765,0F$Z\w2Lu
104325,Hilda,F,Schmidt,4,F,05/02/1985,116472,212-988-1141,H9EI|d!M2.1
104326,Nam,Y,Schmidt,3,F,04/08/1993,147420,219-802-6287,w&~5KY4|-jL[:
104327,Adell,I,Schmitt,4,F,08/09/1981,83960,803-530-0764,S;Jiy1+w-&*iL
104328,Sylvia,Q,Schneider,2,F,5/17/1996,115796,205-984-7624,CJXPxAjM[C+
104329,Justin,W,Scholl,4,M,5/26/1993,176679,219-229-6967,E&$H^RaJ6.3/{Jq
104330,Travis,P,Schoonover,2,M,01/05/1987,182873,701-374-3749,97U[rJT4>;2KSe
104331,Rashad,B,Schrader,3,M,07/05/1996,58410,236-208-0554,Z@Z[.upW&
104332,Sydney,Q,Schramm,2,M,2/25/1977,116050,210-523-5291,Nr^XQx.:7.K
104333,Morgan,Q,Schreiber,3,M,03/10/1991,99301,304-537-6353,s.qg_Xa9e
104334,Lakeshia,P,Schubert,3,F,01/07/1965,62188,215-974-0610,fY&^Oh1VjYgZ
104335,Ninfa,O,Schubert,4,F,10/23/1976,47747,212-228-0560,OG#83Rw5I0n5
104336,Etta,M,Schuler,3,F,2/18/1995,106850,218-719-6939,o8ArttM?1$l
104337,Jospeh,I,Schulte,2,M,4/21/1985,53636,217-379-5061,a$j}A2E<
104338,Retta,A,Schultz,4,F,7/27/1983,139168,236-320-6920,V-5[eXF.QMM;34
104339,Dorathy,L,Schulz,1,F,4/22/1996,142362,319-962-3284,D+vn/O+H!b
104340,Les,Q,Schumacher,4,M,4/25/1991,176272,236-847-3405,J\@UcaYVdk
104341,Bailey,C,Schumacher,2,F,5/29/1980,112453,210-810-6073,2@BF}#%N##I[@
104342,Garth,Z,Schuster,2,M,4/29/1975,151326,229-678-7742,BCfLQa]@I3l
104343,Griselda,G,Schuster,2,F,08/07/1984,63389,236-738-1147,Ip&oj#$UL]G
104344,Jarod,S,Schuster,3,M,10/14/1985,157457,262-206-0313,X6]FAk-CM]PHmHt
104345,Sanda,Q,Schwarz,4,F,1/28/1992,158520,209-844-9900,q$5@{hHZ-2qsn$
104346,Jamel,V,Schweitzer,3,M,3/16/1958,57081,215-617-1763,w0:II{K%w
104347,Gayla,W,Scoggins,3,F,6/23/1992,178997,603-444-4083,8A7I;n/J4Mu
104348,Reynalda,G,Scott,1,F,8/21/1976,185705,219-535-6483,o!>XlroJqU~O<
104349,Alejandro,I,Scribner,3,M,9/29/1980,68426,252-279-2712,q<QJaWV1T]
104350,Glenn,Q,Scribner,3,F,7/28/1978,132169,236-865-5901,iiD6kFghD57hiz
104351,Justa,M,Scribner,3,F,04/05/1966,142537,217-242-3032,WmqG*^}a.KWh3!
104352,Darrin,U,Scroggins,2,M,4/18/1967,189693,304-727-2655,xt.r0RP*Y&
104353,Donnie,H,Seal,2,M,12/07/1995,100257,210-439-9632,61eZ;o~-@-l^$Vb
104354,Milton,N,Seale,3,M,03/03/1987,66760,219-815-3632,m->#_;cxhsV
104355,Stephan,Q,Seals,3,M,3/21/1994,73274,205-929-2441,mb0Jwi]I
104356,Earnest,O,Seaman,2,M,11/23/1988,91994,385-365-0578,5WC&p_rY
104357,Mary,G,Seaman,2,M,07/02/1971,93164,231-852-6499,Zv?RCr^V
104358,Avril,P,Seaman,4,F,06/08/1959,139659,219-546-3325,hC[:NDkM5]E0~E
104359,Bryant,U,Searcy,3,M,01/03/1973,86788,215-629-1427,We!pT%|Xuu+&!^
104360,Winnifred,Z,Sears,1,F,4/28/1984,185754,802-513-4287,b@#P+n8173p
104361,Mollie,Y,Seaton,3,F,05/03/1962,104153,209-830-3706,AZvc~Pp;\_b}8L2
104362,Elanor,P,Seay,3,F,04/05/1988,137111,405-269-0909,iODZ>mHNRZ;~mp
104363,Miriam,F,Sebastian,4,F,1/13/1959,171449,205-619-0047,X@~xB|Cp
104364,Jae,P,Sebastian,1,F,2/13/1981,184644,304-247-3130,B[[zk~;G/Oh
104365,Zada,G,See,4,F,03/06/1971,155053,339-812-0487,aN|*M5e7SD7i7<
104366,Louie,U,Seely,2,M,09/07/1980,187285,236-751-6184,H9B@E_.O|Cgiq3R
104367,Miquel,C,Segal,4,M,01/12/1980,79689,206-226-4579,Lg#/NKy^ncUe
104368,Rubi,U,Segura,3,F,9/26/1963,63329,216-776-3911,izd_;0n7Oo
104369,Jong,H,Seibert,3,F,6/18/1978,49020,503-869-9564,S3Pzw;UC?
104370,Man,V,Seidel,1,M,5/20/1975,198535,218-370-7059,8:lXPZNkUU
104371,Willie,P,Seifert,3,M,06/11/1985,192310,479-675-0674,qN<HJ\3fk_%gA_
104372,Rueben,A,Seiler,2,M,10/02/1991,153998,231-730-3377,dtAV>7_a
104373,Nancy,Z,Seiler,4,F,5/21/1973,132715,212-950-6228,XOHQP;ut7vqp5
104374,Dominick,B,Seitz,4,M,7/17/1991,89553,406-340-3278,BV{GBSYFwv
104375,Jonie,H,Seitz,4,F,12/08/1985,65483,209-580-7482,gR^-QC8:<q;JF
104376,Jonathon,B,Seitz,3,M,6/16/1979,130267,423-704-4975,K?C46TI\KW*3p
104377,Jolie,B,Selby,2,F,3/18/1963,71299,218-617-5938,tSbP0JGR
104378,Clarita,E,Selby,3,F,10/12/1993,143393,205-373-9326,oTN2:{O9YiB[z
104379,Russel,T,Self,2,M,04/08/1995,69177,479-393-1323,hCxq-EJJ
104380,Jorge,Z,Sellars,1,M,9/21/1980,129880,270-607-2767,VWz0C5]T~Boj}6
104381,Richie,M,Sells,1,M,11/08/1973,171335,262-290-1670,o_nTB&1FI+jtb6
104382,Sterling,A,Serna,3,M,4/15/1985,136675,212-483-9629,z9>oc+y*S%
104383,Delores,P,Serna,1,F,08/01/1994,109645,210-900-6208,C1IL58DBgPnY
104384,Royce,G,Serna,3,M,10/10/1978,100609,236-744-1399,Fq@@Ggd3yuo7jk4
104385,Catherin,R,Serrano,4,F,12/03/1963,73543,210-616-8831,X@~Z]LW~w
104386,Bob,W,Settle,3,M,05/07/1979,84708,803-863-8715,I;&x/UC}#
104387,Fredrick,D,Settle,3,M,8/24/1982,136518,210-900-8174,n9/FmEcAa}
104388,Coreen,D,Settles,4,F,3/17/1984,164465,209-444-2077,ZM2{CRdq4
104389,Walton,A,Settles,3,M,1/26/1981,51258,239-748-0335,QNI@kekrDw
104390,Ileen,K,Settles,3,F,9/25/1967,152396,314-721-9621,RdBf<YFiEqhU
104391,Minh,A,Settles,4,M,11/23/1967,80620,423-431-5682,xlR4-@jIn!Q\
104392,Tabetha,V,Seward,1,F,11/17/1969,192419,240-718-6072,HV@zBdn-ZpkoY
104393,Santa,D,Seward,1,F,07/06/1984,90215,215-630-3452,qx]T44P7L:1O?<
104394,Ronny,J,Sewell,3,M,4/27/1989,165801,210-395-5420,U6xz_G#Mr66A
104395,Noe,Z,Sexton,2,M,12/29/1989,141748,314-477-3440,h2j3A\#rZI
104396,Tracey,W,Seymore,1,M,11/01/1981,177432,216-907-3473,c0>Jjf!l_^
104397,Neil,M,Seymore,2,M,7/25/1964,80330,209-663-9072,zu:qFlj!\{^43
104398,Leif,N,Seymour,3,M,2/15/1982,114017,603-394-4140,jelzS\#*Q{ak
104399,Leonore,U,Shade,2,F,05/05/1989,95245,307-691-6511,y;J6a<HED-
104400,Mechelle,H,Shade,2,F,6/28/1978,190063,303-646-9081,ZBeR5D83v#
104401,Timmy,D,Shade,2,M,01/03/1992,66178,339-274-7039,w15XLc][g&+q:
104402,Jayson,M,Shade,2,M,8/24/1981,86403,240-606-8585,Y0ZbA#9L}h81F
104403,Halley,L,Shade,1,F,3/19/1970,53435,215-500-5574,z%5HB:B.Dg\ueA
104404,Jarrett,F,Shaffer,2,M,6/28/1960,149947,252-787-1312,X>sl[ixX}6+#CLX
104405,Marc,L,Shannon,3,M,5/27/1961,44534,304-503-6249,x2}|N9ekC
104406,Tad,U,Shannon,1,M,8/20/1973,172501,803-407-1791,EbqMTqowe\ft
104407,Jordan,T,Shannon,2,M,9/30/1972,196666,304-920-1285,p8\{Gd+D[r;XJ
104408,Normand,N,Shapiro,1,M,07/06/1961,161388,314-376-2561,4Wd{/?RF<S#%3z<
104409,Lon,J,Sharkey,3,M,11/28/1982,124522,209-306-5159,soT0h-Ew.kU
104410,Carline,U,Sharkey,3,F,8/26/1995,119215,505-362-2336,Dd6rct?df5g6fu
104411,Laureen,E,Sharp,2,F,10/24/1987,167501,239-840-0940,K#SUXWaHz^
104412,Korey,N,Shaver,2,M,08/02/1965,140010,270-808-4068,8ic{?L$+a
104413,Emmett,C,Shaver,3,M,5/25/1966,198698,216-640-8193,qo4Y?T_f?J[6[
104414,Teodoro,B,Shaver,3,M,8/18/1972,128539,270-952-2460,v&|\Kt/B*mNpq
104415,Retha,U,Shaw,1,F,11/06/1987,55587,210-632-2512,a6WVh3Ic
104416,Cliff,C,Shaw,1,M,05/10/1965,147466,304-564-6324,ON$PLtEiL.Bq
104417,Wilma,F,Shaw,3,F,6/30/1990,180359,304-297-9555,a^[<F6zL/:uW.
104418,Sade,U,Shay,3,F,12/06/1994,58708,405-620-5457,y>;Y[$It
104419,Gregoria,H,Shay,2,F,12/11/1989,95735,304-758-7291,cil;\?}8G
104420,Cletus,H,Shay,2,M,06/07/1994,150858,262-491-9567,0Uo-@d+bQg!x
104421,Season,I,Shea,2,F,5/23/1982,199958,215-959-1004,n|/d5vXfnG
104422,Lyn,T,Shea,3,F,3/16/1990,175907,205-238-5022,d@6}Y@qnv3E
104423,Carmen,E,Sheets,3,M,03/04/1978,146881,215-270-0632,Y\R;h\t$
104424,Sammy,E,Sheets,2,M,9/29/1967,180270,212-716-2171,blPGjfMS~MLH
104425,Amos,D,Sheffield,1,M,04/01/1996,114847,210-745-8347,V[Q[nQNZ
104426,Matt,Z,Sheffield,2,M,4/26/1981,172394,216-576-4663,mk[ZyOyqkB_.n2
104427,Lan,E,Shelby,3,F,8/24/1990,164515,316-387-8190,O}|-#>SRU
104428,Hugh,S,Sheldon,3,M,07/10/1991,188432,270-364-5622,ctKuTZeGvBP
104429,Tamekia,V,Sheldon,3,F,1/31/1973,173089,205-413-2067,KirM?H:CbGz
104430,Devorah,R,Sheldon,2,F,04/04/1968,104958,304-748-0882,l]{:1Jd@XH[
104431,Carita,T,Shell,2,F,05/09/1977,87931,217-750-1686,A7&|n47{cU<
104432,Osvaldo,U,Shell,4,M,4/25/1986,48708,205-858-5269,F@SC+q1Bu3H}W;O
104433,Salvatore,Y,Shell,3,M,4/14/1976,181601,203-913-2552,k:-+;g25ka%%!?;
104434,Meryl,K,Shelley,4,F,11/22/1982,62391,319-759-0695,7xIw5F%W[>U\
104435,Gracie,P,Shelly,3,F,10/17/1983,162785,262-969-3576,8jQv5e\s/
104436,Marquis,I,Shelly,2,M,3/14/1958,166228,239-703-2283,DNw*>V#z9~
104437,Angel,B,Shepard,2,M,10/12/1968,132018,212-374-8348,FPG$prGU9
104438,Guadalupe,Q,Shepard,3,M,06/12/1986,79665,206-971-9695,uz}iFyh-\
104439,Huong,X,Shepard,4,F,5/23/1986,113447,212-257-4648,1r8~@JM<7^9
104440,Farah,Q,Shephard,2,F,3/20/1968,51714,215-608-3928,fW^FP8>>Zu^[
104441,Contessa,G,Sheppard,3,F,10/25/1968,135065,314-702-9030,7h.Ehn0ewpu
104442,Constance,P,Sherrill,4,F,12/25/1994,63857,239-352-9510,xSV~T>$sbh-j
104443,Max,X,Sherrod,4,M,12/14/1966,96519,270-473-1485,4wDHGq?T
104444,Estell,D,Sherry,2,F,08/05/1982,94919,215-286-1558,b*4I+w/L
104445,Tawanna,Z,Sherry,3,F,01/05/1970,54626,209-992-4046,H%knef>G!BT
104446,Melva,I,Sherry,2,F,12/28/1966,63816,209-859-5590,oR&t&FckzHL&hd2
104447,Edmund,S,Sherwood,4,M,12/22/1962,40550,205-360-1927,s\S203;!E5zknK7
104448,Alta,H,Shields,1,F,05/12/1967,96233,423-540-2481,V_vq}H!F/
104449,Rocky,Y,Shin,2,M,01/08/1991,150304,314-685-4107,fbld#[XarZmz1#
104450,Alan,V,Shipley,1,M,11/05/1992,198998,231-594-2325,6@YgpY+r
104451,Hollis,V,Shipman,4,M,04/04/1970,132791,206-401-9167,hPZ3PQTo
104452,Whitney,Q,Shipman,3,M,10/26/1982,99825,319-963-4464,KW|xJ*Ts
104453,Kerry,O,Shipman,4,F,05/03/1964,52996,304-200-0546,6L$|X<mMw2BB
104454,Jae,K,Shipman,3,M,04/10/1975,113918,236-667-3533,OV{b?}s&I]*%6Z
104455,Man,Z,Shirley,4,M,12/04/1978,48328,229-657-3008,2;2*R!dVE
104456,Lonnie,Q,Shively,2,M,09/08/1974,67572,401-961-1612,y.+a?*NS
104457,Harley,M,Shivers,2,M,4/19/1975,193365,217-723-2758,3-iD:6H\%&
104458,Bernardo,O,Shockley,3,M,10/08/1988,60043,203-460-1844,zVNpGZ7Yj
104459,Nelle,K,Shockley,3,F,3/29/1994,187519,229-326-5671,PlsV}$[D0m
104460,Marcelo,L,Shook,2,M,11/11/1971,174398,216-229-9817,YU$?T@jU}2
104461,Penni,G,Shook,2,F,6/17/1983,103804,202-330-4273,ZuH0[WUaBJS9Z#
104462,Tosha,M,Shore,3,F,12/09/1957,147297,218-785-0104,Ix8Ivdix5a
104463,Yuko,G,Shore,4,F,6/22/1972,100097,203-881-7729,rbAtUbu@-\
104464,Jamar,P,Shore,1,M,4/27/1986,121048,210-434-2351,HtSd\00syFK
104465,Orval,K,Shores,3,M,12/21/1994,137054,218-546-0332,UR*twQUg
104466,Florence,F,Shores,1,F,7/25/1978,74368,405-441-5150,3}Ea<zWzP\;;*G
104467,Marlin,U,Shorter,2,M,09/09/1983,158824,262-975-7482,Y9@On4I6$QF
104468,Evangelina,G,Shrader,2,F,12/26/1973,47502,270-592-1063,w*uorUH#5[RI.TC
104469,Reynalda,F,Shuler,1,F,7/13/1963,138037,503-658-9862,Vg[FTKxd/|J
104470,Deneen,R,Shultz,3,F,4/20/1985,102139,229-233-5728,O\K@0[8wVp
104471,Fausto,W,Shultz,3,M,10/15/1975,76569,229-904-1707,L[+/o-.&Jz2G@@U
104472,Arturo,U,Shumaker,4,M,12/21/1980,113187,319-697-9646,J\<|B{G4H84
104473,Kayleigh,V,Shumaker,2,F,2/17/1960,123987,212-233-5149,Wgh_TyJATej
104474,Nena,H,Sibley,2,F,9/13/1967,119900,803-934-3900,o/it?jz>69dq
104475,Vincenzo,O,Sibley,4,M,09/11/1976,160884,314-787-5687,UhT*QLd>].?}
104476,Glennie,I,Siegel,4,F,12/26/1987,120556,406-471-3459,i00@BLpj
104477,Bridgette,I,Sierra,3,F,11/10/1989,138887,216-704-6680,i5LFB~^-k
104478,Yuette,Y,Sigler,4,F,04/10/1978,53304,216-342-0903,PogXno|O{C?w|
104479,Robbie,F,Sigmon,2,M,09/07/1969,58672,231-626-5556,zCx<*c{K]pP
104480,Gerald,T,Sikes,1,M,01/10/1982,161142,270-742-4010,5E#eB&-U
104481,Marjory,S,Silas,2,F,4/24/1964,69781,270-650-5990,1J30vJYwd-
104482,Ed,Y,Siler,3,M,03/01/1983,157486,262-610-5569,l]<u2mNj:B
104483,Hannelore,J,Siler,3,F,10/18/1976,84165,225-578-2663,bdm:RpzaD<u-#3\
104484,Johnson,C,Sills,3,M,8/14/1983,155563,270-309-3508,3]1<Yn/T2&p
104485,Sadye,N,Silva,2,F,06/09/1960,65974,316-906-9638,B0Jh~NW%~>8[sl
104486,Marge,D,Silverman,3,F,12/14/1990,68219,210-492-5744,Vxc5}Pce^>
